,instant,dteday,season,temp,hum,windspeed
5987,5988,2011-09-12,3,0.56,0.88,0.0896
5988,5989,2011-09-12,3,0.56,0.88,0.0
5989,5990,2011-09-12,3,0.56,0.88,0.0
5990,5991,2011-09-12,3,0.54,0.94,0.1045
5991,5992,2011-09-12,3,0.56,0.83,0.0
5992,5993,2011-09-12,3,0.56,0.83,0.0
5993,5994,2011-09-12,3,0.58,0.83,0.0
5994,5995,2011-09-12,3,0.6,0.78,0.0896
5995,5996,2011-09-12,3,0.64,0.69,0.0
5996,5997,2011-09-12,3,0.68,0.62,0.1642
5997,5998,2011-09-12,3,0.7,0.58,0.194
5998,5999,2011-09-12,3,0.72,0.51,0.194
5999,6000,2011-09-12,3,0.72,0.54,0.1045
6000,6001,2011-09-12,3,0.74,0.51,0.1642
6001,6002,2011-09-12,3,0.74,0.48,0.0896
6002,6003,2011-09-12,3,0.72,0.48,0.0
6003,6004,2011-09-12,3,0.72,0.51,0.1642
6004,6005,2011-09-12,3,0.7,0.54,0.194
6005,6006,2011-09-12,3,0.68,0.57,0.1343
6006,6007,2011-09-12,3,0.66,0.65,0.0
6007,6008,2011-09-12,3,0.64,0.73,0.0896
6008,6009,2011-09-12,3,0.62,0.83,0.1642
6009,6010,2011-09-12,3,0.62,0.83,0.1045
6010,6011,2011-09-13,3,0.6,0.88,0.1045
6011,6012,2011-09-13,3,0.58,0.83,0.1045
6012,6013,2011-09-13,3,0.6,0.78,0.0
6013,6014,2011-09-13,3,0.58,0.83,0.0
6014,6015,2011-09-13,3,0.56,0.88,0.0
6015,6016,2011-09-13,3,0.56,0.88,0.0
6016,6017,2011-09-13,3,0.56,0.88,0.1045
6017,6018,2011-09-13,3,0.58,0.83,0.0896
6018,6019,2011-09-13,3,0.6,0.81,0.1045
6019,6020,2011-09-13,3,0.64,0.69,0.0896
6020,6021,2011-09-13,3,0.68,0.69,0.1343
6021,6022,2011-09-13,3,0.7,0.61,0.1642
6022,6023,2011-09-13,3,0.72,0.58,0.2239
6023,6024,2011-09-13,3,0.74,0.51,0.2836
6024,6025,2011-09-13,3,0.74,0.51,0.3284
6025,6026,2011-09-13,3,0.74,0.51,0.2985
6026,6027,2011-09-13,3,0.74,0.51,0.2239
6027,6028,2011-09-13,3,0.74,0.51,0.2239
6028,6029,2011-09-13,3,0.7,0.61,0.1642
6029,6030,2011-09-13,3,0.68,0.69,0.1642
6030,6031,2011-09-13,3,0.66,0.74,0.194
6031,6032,2011-09-13,3,0.64,0.78,0.1642
6032,6033,2011-09-13,3,0.64,0.78,0.1343
6033,6034,2011-09-13,3,0.64,0.78,0.1045
6034,6035,2011-09-14,3,0.62,0.78,0.0896
6035,6036,2011-09-14,3,0.62,0.78,0.0896
6036,6037,2011-09-14,3,0.6,0.83,0.0
6037,6038,2011-09-14,3,0.6,0.88,0.1343
6038,6039,2011-09-14,3,0.6,0.83,0.0896
6039,6040,2011-09-14,3,0.58,0.88,0.1045
6040,6041,2011-09-14,3,0.58,0.88,0.1045
6041,6042,2011-09-14,3,0.6,0.83,0.1045
6042,6043,2011-09-14,3,0.62,0.83,0.1642
6043,6044,2011-09-14,3,0.64,0.78,0.1642
6044,6045,2011-09-14,3,0.7,0.7,0.1343
6045,6046,2011-09-14,3,0.72,0.66,0.1642
6046,6047,2011-09-14,3,0.74,0.58,0.2239
6047,6048,2011-09-14,3,0.76,0.55,0.2537
6048,6049,2011-09-14,3,0.78,0.52,0.2239
6049,6050,2011-09-14,3,0.78,0.49,0.2537
6050,6051,2011-09-14,3,0.76,0.52,0.2836
6051,6052,2011-09-14,3,0.76,0.52,0.2836
6052,6053,2011-09-14,3,0.72,0.62,0.1642
6053,6054,2011-09-14,3,0.7,0.7,0.1045
6054,6055,2011-09-14,3,0.72,0.58,0.4179
6055,6056,2011-09-14,3,0.66,0.65,0.2239
6056,6057,2011-09-14,3,0.66,0.65,0.1343
6057,6058,2011-09-14,3,0.64,0.69,0.1045
6058,6059,2011-09-15,3,0.64,0.69,0.1343
6059,6060,2011-09-15,3,0.64,0.69,0.1642
6060,6061,2011-09-15,3,0.62,0.73,0.1045
6061,6062,2011-09-15,3,0.62,0.73,0.0896
6062,6063,2011-09-15,3,0.6,0.78,0.1045
6063,6064,2011-09-15,3,0.6,0.78,0.0
6064,6065,2011-09-15,3,0.6,0.83,0.2537
6065,6066,2011-09-15,3,0.62,0.78,0.194
6066,6067,2011-09-15,3,0.64,0.73,0.1343
6067,6068,2011-09-15,3,0.64,0.73,0.3582
6068,6069,2011-09-15,3,0.66,0.69,0.2537
6069,6070,2011-09-15,3,0.68,0.65,0.1343
6070,6071,2011-09-15,3,0.66,0.69,0.2985
6071,6072,2011-09-15,3,0.64,0.65,0.2836
6072,6073,2011-09-15,3,0.64,0.65,0.4179
6073,6074,2011-09-15,3,0.6,0.69,0.4179
6074,6075,2011-09-15,3,0.54,0.77,0.4627
6075,6076,2011-09-15,3,0.48,0.82,0.4627
6076,6077,2011-09-15,3,0.48,0.67,0.6119
6077,6078,2011-09-15,3,0.46,0.67,0.4627
6078,6079,2011-09-15,3,0.46,0.63,0.3284
6079,6080,2011-09-15,3,0.46,0.63,0.3284
6080,6081,2011-09-15,3,0.44,0.67,0.2836
6081,6082,2011-09-15,3,0.44,0.67,0.2239
6082,6083,2011-09-16,3,0.42,0.71,0.2239
6083,6084,2011-09-16,3,0.42,0.67,0.194
6084,6085,2011-09-16,3,0.4,0.71,0.2836
6085,6086,2011-09-16,3,0.4,0.71,0.2537
6086,6087,2011-09-16,3,0.4,0.71,0.2836
6087,6088,2011-09-16,3,0.38,0.76,0.194
6088,6089,2011-09-16,3,0.38,0.71,0.2239
6089,6090,2011-09-16,3,0.4,0.71,0.2836
6090,6091,2011-09-16,3,0.42,0.67,0.2239
6091,6092,2011-09-16,3,0.46,0.55,0.2537
6092,6093,2011-09-16,3,0.5,0.51,0.2836
6093,6094,2011-09-16,3,0.5,0.51,0.1343
6094,6095,2011-09-16,3,0.52,0.45,0.0
6095,6096,2011-09-16,3,0.54,0.42,0.0
6096,6097,2011-09-16,3,0.54,0.45,0.1642
6097,6098,2011-09-16,3,0.54,0.45,0.2239
6098,6099,2011-09-16,3,0.52,0.48,0.1642
6099,6100,2011-09-16,3,0.52,0.48,0.1343
6100,6101,2011-09-16,3,0.52,0.52,0.1642
6101,6102,2011-09-16,3,0.5,0.55,0.1642
6102,6103,2011-09-16,3,0.5,0.55,0.0
6103,6104,2011-09-16,3,0.5,0.63,0.0
6104,6105,2011-09-16,3,0.48,0.67,0.0896
6105,6106,2011-09-16,3,0.5,0.59,0.0
6106,6107,2011-09-17,3,0.46,0.72,0.1642
6107,6108,2011-09-17,3,0.46,0.72,0.1045
6108,6109,2011-09-17,3,0.46,0.82,0.0896
6109,6110,2011-09-17,3,0.46,0.72,0.1343
6110,6111,2011-09-17,3,0.46,0.72,0.1343
6111,6112,2011-09-17,3,0.46,0.72,0.1642
6112,6113,2011-09-17,3,0.46,0.72,0.2239
6113,6114,2011-09-17,3,0.46,0.77,0.194
6114,6115,2011-09-17,3,0.46,0.77,0.2537
6115,6116,2011-09-17,3,0.48,0.67,0.2239
6116,6117,2011-09-17,3,0.5,0.68,0.2836
6117,6118,2011-09-17,3,0.52,0.68,0.2239
6118,6119,2011-09-17,3,0.52,0.67,0.2239
6119,6120,2011-09-17,3,0.52,0.68,0.194
6120,6121,2011-09-17,3,0.52,0.72,0.194
6121,6122,2011-09-17,3,0.52,0.72,0.194
6122,6123,2011-09-17,3,0.54,0.68,0.2537
6123,6124,2011-09-17,3,0.52,0.72,0.2239
6124,6125,2011-09-17,3,0.52,0.72,0.2239
6125,6126,2011-09-17,3,0.52,0.68,0.1343
6126,6127,2011-09-17,3,0.52,0.68,0.1343
6127,6128,2011-09-17,3,0.5,0.72,0.194
6128,6129,2011-09-17,3,0.5,0.72,0.2239
6129,6130,2011-09-17,3,0.46,0.82,0.1642
6130,6131,2011-09-18,3,0.46,0.77,0.2239
6131,6132,2011-09-18,3,0.46,0.77,0.2239
6132,6133,2011-09-18,3,0.44,0.82,0.2537
6133,6134,2011-09-18,3,0.44,0.82,0.194
6134,6135,2011-09-18,3,0.44,0.77,0.2239
6135,6136,2011-09-18,3,0.44,0.77,0.2239
6136,6137,2011-09-18,3,0.44,0.77,0.2537
6137,6138,2011-09-18,3,0.46,0.72,0.2239
6138,6139,2011-09-18,3,0.46,0.72,0.2537
6139,6140,2011-09-18,3,0.48,0.67,0.2537
6140,6141,2011-09-18,3,0.5,0.72,0.1642
6141,6142,2011-09-18,3,0.52,0.68,0.2239
6142,6143,2011-09-18,3,0.54,0.64,0.1343
6143,6144,2011-09-18,3,0.56,0.6,0.1343
6144,6145,2011-09-18,3,0.58,0.56,0.1343
6145,6146,2011-09-18,3,0.58,0.6,0.1343
6146,6147,2011-09-18,3,0.56,0.64,0.1642
6147,6148,2011-09-18,3,0.56,0.64,0.194
6148,6149,2011-09-18,3,0.56,0.6,0.1045
6149,6150,2011-09-18,3,0.54,0.68,0.1045
6150,6151,2011-09-18,3,0.54,0.68,0.0896
6151,6152,2011-09-18,3,0.54,0.68,0.0896
6152,6153,2011-09-18,3,0.54,0.68,0.0896
6153,6154,2011-09-18,3,0.54,0.68,0.194
6154,6155,2011-09-19,3,0.52,0.72,0.1642
6155,6156,2011-09-19,3,0.52,0.72,0.1045
6156,6157,2011-09-19,3,0.52,0.72,0.1343
6157,6158,2011-09-19,3,0.5,0.77,0.1343
6158,6159,2011-09-19,3,0.5,0.77,0.1642
6159,6160,2011-09-19,3,0.5,0.77,0.194
6160,6161,2011-09-19,3,0.5,0.77,0.2239
6161,6162,2011-09-19,3,0.5,0.82,0.2239
6162,6163,2011-09-19,3,0.52,0.77,0.1343
6163,6164,2011-09-19,3,0.54,0.68,0.1642
6164,6165,2011-09-19,3,0.56,0.64,0.1343
6165,6166,2011-09-19,3,0.58,0.64,0.1642
6166,6167,2011-09-19,3,0.58,0.6,0.0896
6167,6168,2011-09-19,3,0.6,0.6,0.0
6168,6169,2011-09-19,3,0.6,0.6,0.194
6169,6170,2011-09-19,3,0.6,0.6,0.2239
6170,6171,2011-09-19,3,0.6,0.6,0.1642
6171,6172,2011-09-19,3,0.58,0.64,0.1343
6172,6173,2011-09-19,3,0.56,0.68,0.1343
6173,6174,2011-09-19,3,0.56,0.68,0.1045
6174,6175,2011-09-19,3,0.56,0.68,0.1343
6175,6176,2011-09-19,3,0.56,0.68,0.1642
6176,6177,2011-09-19,3,0.56,0.68,0.1642
6177,6178,2011-09-19,3,0.56,0.73,0.194
6178,6179,2011-09-20,3,0.56,0.73,0.1642
6179,6180,2011-09-20,3,0.54,0.88,0.1642
6180,6181,2011-09-20,3,0.54,0.88,0.1642
6181,6182,2011-09-20,3,0.54,0.83,0.2239
6182,6183,2011-09-20,3,0.54,0.88,0.194
6183,6184,2011-09-20,3,0.54,0.88,0.194
6184,6185,2011-09-20,3,0.54,0.88,0.194
6185,6186,2011-09-20,3,0.54,0.88,0.1642
6186,6187,2011-09-20,3,0.54,0.94,0.2537
6187,6188,2011-09-20,3,0.54,0.94,0.2239
6188,6189,2011-09-20,3,0.56,0.88,0.1642
6189,6190,2011-09-20,3,0.56,0.88,0.1642
6190,6191,2011-09-20,3,0.56,0.94,0.1642
6191,6192,2011-09-20,3,0.56,0.94,0.1343
6192,6193,2011-09-20,3,0.58,0.88,0.194
6193,6194,2011-09-20,3,0.62,0.78,0.1045
6194,6195,2011-09-20,3,0.6,0.83,0.1642
6195,6196,2011-09-20,3,0.6,0.83,0.1045
6196,6197,2011-09-20,3,0.6,0.83,0.1045
6197,6198,2011-09-20,3,0.58,0.88,0.0
6198,6199,2011-09-20,3,0.56,0.94,0.0
6199,6200,2011-09-20,3,0.56,0.94,0.0
6200,6201,2011-09-20,3,0.56,0.94,0.0
6201,6202,2011-09-20,3,0.56,0.94,0.0
6202,6203,2011-09-21,3,0.54,1.0,0.0
6203,6204,2011-09-21,3,0.54,0.94,0.0
6204,6205,2011-09-21,3,0.54,0.94,0.0
6205,6206,2011-09-21,3,0.54,0.94,0.0896
6206,6207,2011-09-21,3,0.54,1.0,0.1343
6207,6208,2011-09-21,3,0.54,1.0,0.1642
6208,6209,2011-09-21,3,0.54,1.0,0.194
6209,6210,2011-09-21,3,0.54,1.0,0.194
6210,6211,2011-09-21,3,0.54,1.0,0.1045
6211,6212,2011-09-21,3,0.56,1.0,0.0896
6212,6213,2011-09-21,3,0.6,0.88,0.0
6213,6214,2011-09-21,3,0.62,0.83,0.1642
6214,6215,2011-09-21,3,0.64,0.78,0.0896
6215,6216,2011-09-21,3,0.66,0.74,0.1642
6216,6217,2011-09-21,3,0.66,0.74,0.194
6217,6218,2011-09-21,3,0.66,0.74,0.1045
6218,6219,2011-09-21,3,0.66,0.74,0.1045
6219,6220,2011-09-21,3,0.66,0.74,0.1642
6220,6221,2011-09-21,3,0.64,0.83,0.1642
6221,6222,2011-09-21,3,0.62,0.94,0.0
6222,6223,2011-09-21,3,0.62,0.94,0.0
6223,6224,2011-09-21,3,0.6,1.0,0.0896
6224,6225,2011-09-21,3,0.62,0.94,0.0
6225,6226,2011-09-21,3,0.6,0.94,0.1045
6226,6227,2011-09-22,3,0.6,0.94,0.1045
6227,6228,2011-09-22,3,0.6,0.94,0.0896
6228,6229,2011-09-22,3,0.6,0.94,0.1045
6229,6230,2011-09-22,3,0.6,0.94,0.0896
6230,6231,2011-09-22,3,0.6,0.94,0.0896
6231,6232,2011-09-22,3,0.6,0.94,0.1045
6232,6233,2011-09-22,3,0.6,1.0,0.1343
6233,6234,2011-09-22,3,0.6,1.0,0.1045
6234,6235,2011-09-22,3,0.6,1.0,0.1642
6235,6236,2011-09-22,3,0.62,0.94,0.194
6236,6237,2011-09-22,3,0.64,0.89,0.2239
6237,6238,2011-09-22,3,0.64,0.89,0.194
6238,6239,2011-09-22,3,0.66,0.83,0.1642
6239,6240,2011-09-22,3,0.66,0.83,0.194
6240,6241,2011-09-22,3,0.66,0.83,0.2239
6241,6242,2011-09-22,3,0.68,0.79,0.1642
6242,6243,2011-09-22,3,0.68,0.74,0.1343
6243,6244,2011-09-22,3,0.66,0.78,0.0896
6244,6245,2011-09-22,3,0.64,0.83,0.1045
6245,6246,2011-09-22,3,0.64,0.89,0.0896
6246,6247,2011-09-22,3,0.62,0.94,0.1343
6247,6248,2011-09-22,3,0.64,0.89,0.0896
6248,6249,2011-09-22,3,0.62,1.0,0.0896
6249,6250,2011-09-22,3,0.62,0.94,0.0
6250,6251,2011-09-23,4,0.62,0.94,0.0896
6251,6252,2011-09-23,4,0.6,1.0,0.0
6252,6253,2011-09-23,4,0.6,1.0,0.1045
6253,6254,2011-09-23,4,0.6,1.0,0.0
6254,6255,2011-09-23,4,0.6,1.0,0.0
6255,6256,2011-09-23,4,0.62,0.94,0.0
6256,6257,2011-09-23,4,0.62,0.94,0.0896
6257,6258,2011-09-23,4,0.62,0.94,0.1343
6258,6259,2011-09-23,4,0.62,0.94,0.1343
6259,6260,2011-09-23,4,0.62,1.0,0.1343
6260,6261,2011-09-23,4,0.62,1.0,0.1045
6261,6262,2011-09-23,4,0.62,1.0,0.1045
6262,6263,2011-09-23,4,0.62,0.94,0.1045
6263,6264,2011-09-23,4,0.6,1.0,0.0896
6264,6265,2011-09-23,4,0.6,1.0,0.0896
6265,6266,2011-09-23,4,0.62,0.94,0.1045
6266,6267,2011-09-23,4,0.62,0.94,0.0
6267,6268,2011-09-23,4,0.6,1.0,0.0
6268,6269,2011-09-23,4,0.6,1.0,0.0
6269,6270,2011-09-23,4,0.62,0.94,0.1343
6270,6271,2011-09-23,4,0.6,0.94,0.0
6271,6272,2011-09-23,4,0.6,1.0,0.1642
6272,6273,2011-09-23,4,0.6,0.94,0.1642
6273,6274,2011-09-23,4,0.58,1.0,0.1343
6274,6275,2011-09-24,4,0.58,1.0,0.0896
6275,6276,2011-09-24,4,0.58,0.94,0.0896
6276,6277,2011-09-24,4,0.58,0.94,0.0896
6277,6278,2011-09-24,4,0.58,0.94,0.0
6278,6279,2011-09-24,4,0.56,0.94,0.1045
6279,6280,2011-09-24,4,0.56,0.94,0.1045
6280,6281,2011-09-24,4,0.56,0.94,0.1045
6281,6282,2011-09-24,4,0.56,0.88,0.1045
6282,6283,2011-09-24,4,0.58,0.9,0.0896
6283,6284,2011-09-24,4,0.6,0.88,0.0896
6284,6285,2011-09-24,4,0.6,0.88,0.0896
6285,6286,2011-09-24,4,0.62,0.83,0.0896
6286,6287,2011-09-24,4,0.62,0.83,0.0896
6287,6288,2011-09-24,4,0.64,0.78,0.0
6288,6289,2011-09-24,4,0.66,0.74,0.1343
6289,6290,2011-09-24,4,0.66,0.74,0.1343
6290,6291,2011-09-24,4,0.64,0.78,0.0896
6291,6292,2011-09-24,4,0.66,0.74,0.1045
6292,6293,2011-09-24,4,0.64,0.78,0.1045
6293,6294,2011-09-24,4,0.62,0.88,0.0
6294,6295,2011-09-24,4,0.62,0.83,0.0
6295,6296,2011-09-24,4,0.62,0.83,0.0896
6296,6297,2011-09-24,4,0.62,0.88,0.0
6297,6298,2011-09-24,4,0.6,0.88,0.0896
6298,6299,2011-09-25,4,0.6,0.88,0.0
6299,6300,2011-09-25,4,0.6,0.88,0.1045
6300,6301,2011-09-25,4,0.6,0.94,0.0
6301,6302,2011-09-25,4,0.6,0.94,0.0
6302,6303,2011-09-25,4,0.6,0.94,0.1343
6303,6304,2011-09-25,4,0.6,0.88,0.0896
6304,6305,2011-09-25,4,0.6,0.88,0.1045
6305,6306,2011-09-25,4,0.6,0.94,0.1343
6306,6307,2011-09-25,4,0.62,0.88,0.0
6307,6308,2011-09-25,4,0.64,0.83,0.0
6308,6309,2011-09-25,4,0.64,0.83,0.0
6309,6310,2011-09-25,4,0.66,0.78,0.1343
6310,6311,2011-09-25,4,0.66,0.78,0.0
6311,6312,2011-09-25,4,0.68,0.74,0.0
6312,6313,2011-09-25,4,0.66,0.78,0.0
6313,6314,2011-09-25,4,0.66,0.78,0.0
6314,6315,2011-09-25,4,0.7,0.7,0.0
6315,6316,2011-09-25,4,0.68,0.74,0.0
6316,6317,2011-09-25,4,0.68,0.74,0.0
6317,6318,2011-09-25,4,0.64,0.83,0.1343
6318,6319,2011-09-25,4,0.64,0.83,0.0896
6319,6320,2011-09-25,4,0.62,0.94,0.0896
6320,6321,2011-09-25,4,0.62,0.88,0.0896
6321,6322,2011-09-25,4,0.62,0.94,0.1045
6322,6323,2011-09-26,4,0.62,0.94,0.0
6323,6324,2011-09-26,4,0.62,0.88,0.1045
6324,6325,2011-09-26,4,0.62,0.88,0.1045
6325,6326,2011-09-26,4,0.62,0.94,0.0
6326,6327,2011-09-26,4,0.62,0.94,0.0896
6327,6328,2011-09-26,4,0.62,0.88,0.0
6328,6329,2011-09-26,4,0.62,0.94,0.0896
6329,6330,2011-09-26,4,0.62,0.94,0.0
6330,6331,2011-09-26,4,0.62,0.94,0.0
6331,6332,2011-09-26,4,0.64,0.89,0.194
6332,6333,2011-09-26,4,0.64,0.89,0.194
6333,6334,2011-09-26,4,0.68,0.79,0.2239
6334,6335,2011-09-26,4,0.68,0.79,0.1642
6335,6336,2011-09-26,4,0.7,0.74,0.1642
6336,6337,2011-09-26,4,0.7,0.7,0.1642
6337,6338,2011-09-26,4,0.72,0.62,0.1343
6338,6339,2011-09-26,4,0.7,0.65,0.1642
6339,6340,2011-09-26,4,0.7,0.7,0.1343
6340,6341,2011-09-26,4,0.66,0.83,0.1045
6341,6342,2011-09-26,4,0.66,0.82,0.0896
6342,6343,2011-09-26,4,0.64,0.89,0.1343
6343,6344,2011-09-26,4,0.64,0.89,0.1343
6344,6345,2011-09-26,4,0.62,0.94,0.1343
6345,6346,2011-09-26,4,0.62,0.94,0.1343
6346,6347,2011-09-27,4,0.62,0.94,0.1343
6347,6348,2011-09-27,4,0.62,0.94,0.1642
6348,6349,2011-09-27,4,0.62,0.94,0.1045
6349,6350,2011-09-27,4,0.62,0.94,0.0
6350,6351,2011-09-27,4,0.62,0.94,0.0896
6351,6352,2011-09-27,4,0.62,0.94,0.0896
6352,6353,2011-09-27,4,0.62,0.94,0.1045
6353,6354,2011-09-27,4,0.62,0.94,0.1045
6354,6355,2011-09-27,4,0.64,0.89,0.1045
6355,6356,2011-09-27,4,0.64,0.89,0.194
6356,6357,2011-09-27,4,0.64,0.94,0.1642
6357,6358,2011-09-27,4,0.66,0.89,0.1045
6358,6359,2011-09-27,4,0.66,0.89,0.1343
6359,6360,2011-09-27,4,0.7,0.74,0.2239
6360,6361,2011-09-27,4,0.68,0.79,0.1045
6361,6362,2011-09-27,4,0.68,0.83,0.0896
6362,6363,2011-09-27,4,0.66,0.83,0.194
6363,6364,2011-09-27,4,0.66,0.89,0.194
6364,6365,2011-09-27,4,0.64,0.89,0.2239
6365,6366,2011-09-27,4,0.64,0.89,0.1343
6366,6367,2011-09-27,4,0.62,0.78,0.0
6367,6368,2011-09-27,4,0.6,0.83,0.0
6368,6369,2011-09-27,4,0.6,0.88,0.0896
6369,6370,2011-09-27,4,0.6,0.88,0.0896
6370,6371,2011-09-28,4,0.6,0.88,0.0
6371,6372,2011-09-28,4,0.6,0.88,0.0
6372,6373,2011-09-28,4,0.6,0.88,0.2537
6373,6374,2011-09-28,4,0.6,0.94,0.0896
6374,6375,2011-09-28,4,0.6,0.88,0.0
6375,6376,2011-09-28,4,0.6,0.94,0.0
6376,6377,2011-09-28,4,0.6,0.94,0.1642
6377,6378,2011-09-28,4,0.6,0.94,0.1642
6378,6379,2011-09-28,4,0.62,0.94,0.2239
6379,6380,2011-09-28,4,0.62,0.94,0.2239
6380,6381,2011-09-28,4,0.62,0.94,0.0
6381,6382,2011-09-28,4,0.66,0.83,0.1045
6382,6383,2011-09-28,4,0.68,0.79,0.0
6383,6384,2011-09-28,4,0.7,0.74,0.2537
6384,6385,2011-09-28,4,0.72,0.62,0.2537
6385,6386,2011-09-28,4,0.7,0.7,0.1343
6386,6387,2011-09-28,4,0.7,0.7,0.194
6387,6388,2011-09-28,4,0.7,0.7,0.2239
6388,6389,2011-09-28,4,0.66,0.83,0.2537
6389,6390,2011-09-28,4,0.66,0.83,0.2537
6390,6391,2011-09-28,4,0.6,0.83,0.2985
6391,6392,2011-09-28,4,0.6,0.88,0.2537
6392,6393,2011-09-28,4,0.6,0.88,0.0896
6393,6394,2011-09-28,4,0.6,0.94,0.1343
6394,6395,2011-09-29,4,0.6,0.94,0.194
6395,6396,2011-09-29,4,0.6,1.0,0.194
6396,6397,2011-09-29,4,0.6,1.0,0.194
6397,6398,2011-09-29,4,0.6,0.94,0.194
6398,6399,2011-09-29,4,0.6,0.88,0.194
6399,6400,2011-09-29,4,0.6,0.88,0.1045
6400,6401,2011-09-29,4,0.6,0.88,0.0896
6401,6402,2011-09-29,4,0.6,0.88,0.1343
6402,6403,2011-09-29,4,0.6,0.83,0.0
6403,6404,2011-09-29,4,0.62,0.78,0.2537
6404,6405,2011-09-29,4,0.64,0.65,0.194
6405,6406,2011-09-29,4,0.62,0.61,0.194
6406,6407,2011-09-29,4,0.66,0.61,0.1642
6407,6408,2011-09-29,4,0.64,0.61,0.194
6408,6409,2011-09-29,4,0.68,0.51,0.2985
6409,6410,2011-09-29,4,0.68,0.45,0.3881
6410,6411,2011-09-29,4,0.68,0.41,0.3582
6411,6412,2011-09-29,4,0.66,0.47,0.2985
6412,6413,2011-09-29,4,0.64,0.41,0.2239
6413,6414,2011-09-29,4,0.62,0.5,0.0896
6414,6415,2011-09-29,4,0.6,0.53,0.0896
6415,6416,2011-09-29,4,0.58,0.56,0.0
6416,6417,2011-09-29,4,0.56,0.68,0.0
6417,6418,2011-09-29,4,0.52,0.77,0.1045
6418,6419,2011-09-30,4,0.52,0.83,0.1045
6419,6420,2011-09-30,4,0.52,0.77,0.0896
6420,6421,2011-09-30,4,0.52,0.83,0.1045
6421,6422,2011-09-30,4,0.52,0.83,0.1045
6422,6423,2011-09-30,4,0.52,0.83,0.194
6423,6424,2011-09-30,4,0.52,0.83,0.194
6424,6425,2011-09-30,4,0.52,0.83,0.2239
6425,6426,2011-09-30,4,0.52,0.83,0.2239
6426,6427,2011-09-30,4,0.54,0.77,0.1343
6427,6428,2011-09-30,4,0.56,0.73,0.194
6428,6429,2011-09-30,4,0.6,0.64,0.0
6429,6430,2011-09-30,4,0.64,0.57,0.0896
6430,6431,2011-09-30,4,0.64,0.57,0.194
6431,6432,2011-09-30,4,0.66,0.47,0.3284
6432,6433,2011-09-30,4,0.64,0.47,0.2985
6433,6434,2011-09-30,4,0.64,0.5,0.2836
6434,6435,2011-09-30,4,0.62,0.53,0.2239
6435,6436,2011-09-30,4,0.62,0.53,0.194
6436,6437,2011-09-30,4,0.58,0.49,0.3582
6437,6438,2011-09-30,4,0.54,0.52,0.2836
6438,6439,2011-09-30,4,0.54,0.52,0.2836
6439,6440,2011-09-30,4,0.52,0.55,0.194
6440,6441,2011-09-30,4,0.52,0.55,0.3284
6441,6442,2011-09-30,4,0.52,0.55,0.3284
6442,6443,2011-10-01,4,0.5,0.63,0.3881
6443,6444,2011-10-01,4,0.48,0.67,0.3284
6444,6445,2011-10-01,4,0.46,0.63,0.4179
6445,6446,2011-10-01,4,0.46,0.59,0.4179
6446,6447,2011-10-01,4,0.44,0.58,0.4179
6447,6448,2011-10-01,4,0.44,0.62,0.2985
6448,6449,2011-10-01,4,0.42,0.67,0.3284
6449,6450,2011-10-01,4,0.42,0.67,0.2537
6450,6451,2011-10-01,4,0.4,0.76,0.3284
6451,6452,2011-10-01,4,0.4,0.82,0.3582
6452,6453,2011-10-01,4,0.4,0.76,0.3582
6453,6454,2011-10-01,4,0.38,0.82,0.3284
6454,6455,2011-10-01,4,0.4,0.82,0.2537
6455,6456,2011-10-01,4,0.4,0.82,0.3284
6456,6457,2011-10-01,4,0.42,0.71,0.3582
6457,6458,2011-10-01,4,0.42,0.71,0.2836
6458,6459,2011-10-01,4,0.4,0.76,0.2985
6459,6460,2011-10-01,4,0.4,0.76,0.194
6460,6461,2011-10-01,4,0.38,0.87,0.2239
6461,6462,2011-10-01,4,0.38,0.82,0.194
6462,6463,2011-10-01,4,0.36,0.87,0.1045
6463,6464,2011-10-01,4,0.36,0.87,0.1045
6464,6465,2011-10-01,4,0.36,0.93,0.2239
6465,6466,2011-10-01,4,0.36,0.93,0.2239
6466,6467,2011-10-02,4,0.36,0.93,0.2985
6467,6468,2011-10-02,4,0.34,0.87,0.2537
6468,6469,2011-10-02,4,0.34,0.87,0.2985
6469,6470,2011-10-02,4,0.34,0.87,0.2836
6470,6471,2011-10-02,4,0.34,0.87,0.2537
6471,6472,2011-10-02,4,0.32,0.87,0.2836
6472,6473,2011-10-02,4,0.32,0.81,0.1642
6473,6474,2011-10-02,4,0.34,0.76,0.194
6474,6475,2011-10-02,4,0.34,0.76,0.194
6475,6476,2011-10-02,4,0.36,0.76,0.3582
6476,6477,2011-10-02,4,0.36,0.71,0.2836
6477,6478,2011-10-02,4,0.38,0.66,0.2537
6478,6479,2011-10-02,4,0.4,0.62,0.194
6479,6480,2011-10-02,4,0.4,0.62,0.2239
6480,6481,2011-10-02,4,0.36,0.81,0.1642
6481,6482,2011-10-02,4,0.36,0.81,0.2537
6482,6483,2011-10-02,4,0.36,0.87,0.194
6483,6484,2011-10-02,4,0.36,0.87,0.1642
6484,6485,2011-10-02,4,0.36,0.81,0.194
6485,6486,2011-10-02,4,0.38,0.76,0.1642
6486,6487,2011-10-02,4,0.36,0.76,0.2537
6487,6488,2011-10-02,4,0.36,0.71,0.2239
6488,6489,2011-10-02,4,0.36,0.81,0.0896
6489,6490,2011-10-02,4,0.36,0.81,0.0896
